CUST_ID,UMAP1,UMAP2,UMAP3
C10298,1.8282753,5.571339,6.8484387
C14002,6.2376475,6.048292,9.445059
C13053,0.37146947,7.0369873,8.044929
C13254,3.7496152,6.5386567,5.5478015
C15089,5.6852226,7.1426682,9.353841
C15432,0.7117378,4.0748196,4.4570017
C16843,0.35449865,3.8008618,4.8103123
C11711,2.238954,7.694643,7.5220985
C12038,4.017307,5.7772985,8.305221
C12470,-0.6449871,5.2146835,8.153107
C10470,3.2431295,8.318305,7.95893
C16558,4.8456774,8.613037,7.0075502
C16599,4.242908,7.3112564,7.375132
C14784,3.9700727,5.8450894,7.467244
C12695,-0.97359204,4.499577,7.794695
C10437,0.42307225,5.5651455,6.868823
C17738,-0.49259588,5.2602205,7.248076
C11264,6.2579246,5.994575,9.418147
C13015,0.35702822,3.6203256,4.6324987
C10683,5.5882,2.1604168,5.9828825
C13395,4.916082,7.9490123,7.0038185
C14775,2.977761,1.9665933,9.736136
C12927,0.91500425,4.491577,4.819913
C13112,4.053727,7.6596766,7.305876
C16126,3.722006,5.655715,7.629544
C18856,5.6084504,1.6741818,6.0331607
C11035,3.9359748,6.8906302,5.352396
C10107,4.082266,7.9277987,8.499651
C12491,4.964099,7.867256,6.5890627
C18014,3.1420588,6.365028,4.9795847
C16228,4.3311906,6.741488,8.102203
C16900,-0.31538397,4.5794477,6.00728
C11633,6.3626904,3.2718494,6.725096
C18321,1.7052538,2.66495,10.055804
C12275,0.56234825,6.459971,8.528858
C10176,1.3791425,3.0553346,9.7976885
C17354,4.3333807,2.3802183,5.994858
C10141,3.212501,6.543999,5.131603
C10785,0.43942183,6.5208855,7.006762
C15614,-0.7713585,4.7995615,7.9658217
C11355,0.40065813,3.7096932,4.8296275
C11261,0.30197424,5.6866684,9.033238
C12355,4.2525787,5.3692493,5.2975597
C15463,-0.07063604,6.148053,8.82268
C12989,4.136882,7.808801,7.157334
C13597,4.540353,7.852773,6.889903
C13566,0.6908651,5.40279,4.1594386
C15700,3.71907,7.9624953,8.943011
C11997,0.53791213,5.2929406,4.26422
C14136,0.07351437,5.6234984,7.6804495
C16074,3.2810652,6.0456,7.687679
C14053,0.5904713,5.368789,4.1892233
C10836,7.1599503,7.369917,8.281762
C12109,0.15658133,5.5560064,7.4994493
C15638,0.79162353,4.151987,4.183907
C10481,4.2617745,7.783225,7.070494
C13013,3.7117996,6.6362066,7.337471
C12019,3.6159856,3.375734,10.561865
C12519,4.1742373,6.904746,6.720952
C15367,1.2291243,2.89515,10.220574
C14794,7.6064363,5.945739,7.0231714
C15032,5.4132395,8.85688,5.836165
C13329,3.0046098,1.9390539,9.690737
C10828,7.434209,5.925959,6.8914347
C12475,4.146384,7.482619,4.7465725
C17427,4.8050876,8.498048,7.1888084
C11108,4.29121,5.2727766,5.1771164
C14508,0.5744403,4.1279187,6.076123
C15973,4.8863087,4.287833,5.40326
C10150,4.38341,7.823716,9.034532
C18246,-0.42683303,4.3736434,5.8599486
C11385,6.15775,7.9373007,8.255947
C15914,0.7386222,4.2215347,4.357965
C17236,3.073154,5.801528,5.996476
C12157,3.3688514,2.442602,10.338348
C16196,6.868543,8.011968,6.378707
C15517,7.961842,6.1522965,7.538313
C15893,0.9026619,5.1055794,7.9782853
C16732,2.68506,7.3430715,6.7423644
C18394,6.3620596,7.654311,7.93945
C14197,5.857004,7.602152,8.810027
C13552,2.6448016,5.8745923,5.097612
C16483,0.07956633,4.7463813,7.5579643
C17531,0.94698817,3.750715,9.718974
C11038,0.77897733,5.7272315,5.5569897
C17825,3.515349,2.8987024,10.7388115
C15943,6.959112,7.8549514,6.6222267
C14700,1.0885319,5.364007,6.244768
C16604,4.3941655,8.188004,9.133336
C10579,4.8775673,8.51764,7.1919837
C13903,3.7570047,5.821052,6.8865156
C14349,7.5833554,4.594298,7.983707
C18359,1.3390222,2.8081439,10.287564
C11536,1.172207,5.232829,6.125144
C17112,6.0416203,2.9632108,6.032338
C11316,7.903524,4.685779,8.1511965
C14849,0.53558093,5.6939154,9.050409
C11457,4.0340767,8.115289,8.61661
C18592,7.9995813,7.2286835,7.8835344
C10781,1.2983972,2.811366,10.228407
C11519,6.0713506,6.0276637,9.491143
C14398,7.4031873,7.279686,7.877538
C17769,6.907179,3.9059372,5.355269
C16472,5.8370023,6.586212,9.444925
C15901,3.8219798,11.768459,5.129432
C13165,4.367497,2.5810766,5.994329
C16912,7.791739,7.680137,7.909806
C16556,4.6545396,8.435904,7.078552
C13382,4.7548304,7.1227884,6.444373
C17144,-0.20637009,4.1626887,5.188231
C14190,0.43770733,6.732275,8.272265
C11015,4.538593,7.6884146,7.4782825
C18414,5.8022327,2.2003982,6.9974093
C14157,0.79618263,4.8841214,7.2512736
C12800,-0.21064366,4.213036,6.8755574
C18593,4.285717,2.671323,6.104784
C11312,7.266648,3.5553768,5.007941
C12536,1.4445503,2.5697565,10.250628
C16751,1.8911006,2.324661,9.627622
C10279,4.306645,5.350547,5.2905354
C10680,5.794771,2.1574337,6.9753585
C13879,-0.7474816,4.01279,5.687332
C17371,3.454745,5.7154098,6.79036
C14210,0.32976136,4.6916847,5.6592765
C17858,5.4361696,3.8244429,5.5766687
C12903,6.594154,3.5157835,6.3895745
C10444,0.05926131,6.405735,8.536993
C10613,1.0771421,6.1345763,7.9509315
